N° PALLET,CODIGO ,Categoria,CANTIDAD,FECHA INGRESO,ORIGEN,CHOFER,VIAJE N°,ESTADO,COMPROBANTE,Costo unitario Reposicion sin IVA,Costo Total Reposicion sin IVA,PVP Unitario,PVP Total,M3,M3 X SKU
790,SKU00316,Equipos de DJ y Accesorios,60,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$30,754.01","$1,845,240.69","$87,999.00","$5,279,940.00",0.0086427,0.518562
791,SKU00175,Bebés,40,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$26,230.65","$1,049,226.14","$69,999.00","$2,799,960.00",0.0129301,0.517204
792,SKU00175,Bebés,30,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$26,230.65","$786,919.60","$69,999.00","$2,099,970.00",0.0129301,0.387903
793,SKU00114,Fitness y Musculación,76,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$20,004.60","$1,520,349.48","$65,549.00","$4,981,724.00",0.012672,0.963072
794,SKU00317,Controles Remotos,200,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$5,143.75","$1,028,750.38","$24,449.00","$4,889,800.00",0.00020367,0.040734
795,SKU00318,Iluminación para el Hogar,120,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$10,420.85","$1,250,501.61","$54,999.00","$6,599,880.00",0.007296,0.87552
796,SKU00318,Iluminación para el Hogar,120,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$10,420.85","$1,250,501.61","$54,999.00","$6,599,880.00",0.007296,0.87552
797,SKU00096,Masajeadores,100,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$19,825.41","$1,982,541.22","$44,999.00","$4,499,900.00",0.013684125,1.3684125
798,SKU00096,Masajeadores,40,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$19,825.41","$793,016.49","$44,999.00","$1,799,960.00",0.013684125,0.547365
799,SKU00319,Picadoras de Carne,24,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$36,091.14","$866,187.41","$89,999.00","$2,159,976.00",0.020967375,0.503217
800,SKU00319,Picadoras de Carne,48,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$36,091.14","$1,732,374.81","$89,999.00","$4,319,952.00",0.020967375,1.006434
801,SKU00173,Animales y Mascotas,25,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$13,357.73","$333,943.15","$89,999.00","$2,249,975.00",0.010082,0.25205
802,SKU00115,"Secadores, Planchitas y Bucleras",300,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$11,503.31","$3,450,992.13","$39,999.00","$11,999,700.00",0.003244752,0.9734256
803,SKU00115,"Secadores, Planchitas y Bucleras",300,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$11,503.31","$3,450,992.13","$39,999.00","$11,999,700.00",0.003244752,0.9734256
804,SKU00320,Terapias Alternativas,300,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$3,629.73","$1,088,918.14","$7,998.00","$2,399,400.00",0.000559584,0.1678752
805,SKU00244,Freidoras,48,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$41,649.31","$1,999,167.03","$104,999.00","$5,039,952.00",0.03584,1.72032
806,SKU00244,Freidoras,12,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$41,649.31","$499,791.76","$104,999.00","$1,259,988.00",0.03584,0.43008
807,SKU00321,Infladores,160,31/01/2024,ENVIO PACK,MAXIMILIANO MARINO,177,RETIRADO,6425972,"$14,604.65","$2,336,743.67","$88,999.00","$14,239,840.00",0.003586212,0.57379392
808,SKU00322,Corte y Desbaste,50,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$7,409.50","$370,475.08","$32,999.00","$1,649,950.00",0.00053625,0.0268125
809,SKU00005,Ionizadores,80,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$32,236.75","$2,578,939.99","$69,999.00","$5,599,920.00",0.013299,1.06392
810,SKU00069,Manicuría y Pedicuría,216,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$17,470.93","$3,773,720.44","$59,999.00","$12,959,784.00",0.005208,1.124928
811,SKU00323,Fitness y Musculación,10,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$181,184.79","$1,811,847.93","$371,549.00","$3,715,490.00",0.176364,1.76364
812,SKU00323,Fitness y Musculación,10,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$181,184.79","$1,811,847.93","$371,549.00","$3,715,490.00",0.176364,1.76364
813,SKU00323,Fitness y Musculación,10,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$181,184.79","$1,811,847.93","$371,549.00","$3,715,490.00",0.176364,1.76364
814,SKU00324,Electroestimuladores,200,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$7,823.05","$1,564,610.36","$32,999.00","$6,599,800.00",0.00171072,0.342144
815,SKU00035,Masajeadores,18,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$83,151.03","$1,496,718.55","$179,999.00","$3,239,982.00",0.0745875,1.342575
816,SKU00325,Cortadoras de Pelo,1000,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$10,464.31","$10,464,305.22","$18,249.00","$18,249,000.00",0.001066359,1.066359
817,SKU00326,Animales y Mascotas,100,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$14,647.57","$1,464,757.07","$49,999.00","$4,999,900.00",0.02193,2.193
818,SKU00327,Máquinas de Coser,72,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$43,119.27","$3,104,587.55","$104,999.00","$7,559,928.00",0.01612416,1.16093952
819,SKU00328,"Gazebos, Pérgolas y Sombrillas",120,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$53,862.81","$6,463,537.74","$79,999.00","$9,599,880.00",0.009633,1.15596
820,SKU00328,"Gazebos, Pérgolas y Sombrillas",60,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$53,862.81","$3,231,768.87","$79,999.00","$4,799,940.00",0.009633,0.57798
821,SKU00329,Corte y Desbaste,200,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$7,189.74","$1,437,947.20","$29,999.00","$5,999,800.00",0.00053625,0.10725
822,SKU00330,Corte y Desbaste,200,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$15,117.32","$3,023,464.21","$36,999.00","$7,399,800.00",0.00044,0.088
823,SKU00331,Fitness y Musculación,60,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$16,436.77","$986,206.18","$37,599.00","$2,255,940.00",0.0144,0.864
824,SKU00331,Fitness y Musculación,60,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$16,436.77","$986,206.18","$37,599.00","$2,255,940.00",0.0144,0.864
825,SKU00332,Lector Codigo de Barra,300,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$22,629.10","$6,788,729.84","$92,999.00","$27,899,700.00",0.003888,1.1664
826,SKU00333,Corte y Desbaste,100,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$7,787.11","$778,711.03","$24,499.00","$2,449,900.00",0.00019125,0.019125
827,SKU00334,Impresoras,144,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$42,516.12","$6,122,321.14","$152,999.00","$22,031,856.00",0.0088749,1.2779856
828,SKU00334,Impresoras,72,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$42,516.12","$3,061,160.57","$152,999.00","$11,015,928.00",0.0088749,0.6389928
829,SKU00334,Impresoras,144,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$42,516.12","$6,122,321.14","$152,999.00","$22,031,856.00",0.0088749,1.2779856
830,SKU00189,Pequeños Electrodomésticos,150,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$20,689.21","$3,103,381.90","$64,999.00","$9,749,850.00",0.0118233,1.773495
831,SKU00189,Pequeños Electrodomésticos,30,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$20,689.21","$620,676.38","$64,999.00","$1,949,970.00",0.0118233,0.354699
832,SKU00189,Pequeños Electrodomésticos,72,2/02/2024,ENVIO PACK,SEBASTIAN FONZI,178,RETIRADO,6438334,"$20,689.21","$1,489,623.31","$64,999.00","$4,679,928.00",0.0118233,0.8512776
833,SKU00232,Contadoras de Billetes,36,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$46,160.58","$1,661,780.97","$119,599.00","$4,305,564.00",0.02440475,0.878571
834,SKU00232,Contadoras de Billetes,36,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$46,160.58","$1,661,780.97","$119,599.00","$4,305,564.00",0.02440475,0.878571
835,SKU00232,Contadoras de Billetes,36,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$46,160.58","$1,661,780.97","$119,599.00","$4,305,564.00",0.02440475,0.878571
836,SKU00232,Contadoras de Billetes,36,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$46,160.58","$1,661,780.97","$119,599.00","$4,305,564.00",0.02440475,0.878571
837,SKU00232,Contadoras de Billetes,36,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$46,160.58","$1,661,780.97","$119,599.00","$4,305,564.00",0.02440475,0.878571
838,SKU00232,Contadoras de Billetes,25,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$46,160.58","$1,154,014.56","$119,599.00","$2,989,975.00",0.02440475,0.61011875
839,SKU00232,Contadoras de Billetes,60,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$46,160.58","$2,769,634.95","$119,599.00","$7,175,940.00",0.02440475,1.464285
840,SKU00222,Aire Acondicionado,6,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$423,064.03","$2,538,384.19",$0.00,$0.00,0.179676,1.078056
841,SKU00222,Aire Acondicionado,6,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$423,064.03","$2,538,384.19",$0.00,$0.00,0.179676,1.078056
842,SKU00110,Aire Acondicionado,3,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$660,952.67","$1,982,858.01",$0.00,$0.00,0.30164155,0.90492465
843,SKU00110,Aire Acondicionado,3,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$660,952.67","$1,982,858.01",$0.00,$0.00,0.30164155,0.90492465
844,SKU00110,Aire Acondicionado,3,5/02/2024,ENVIO PACK, Federico Agustín,179,RETIRADO,6453877,"$660,952.67","$1,982,858.01",$0.00,$0.00,0.30164155,0.90492465
